subjNum;subjStartDate;subjStartTime;trialIndex;exptId;label;labelIndex;rt;vidPlayCounts
14;2026-02-09;23:55:56;2;force_leave_1145_traj_1105;Leave;4;7.665;1
14;2026-02-09;23:55:56;3;force_encircle_6017_traj_1051;Encircle;6;8.014;1
14;2026-02-09;23:55:56;4;force_capture_6035_traj_5999;Capture;1;9.92;1
14;2026-02-09;23:55:56;5;force_hit_5902_traj_2029;Fight;3;8.796;1
14;2026-02-09;23:55:56;6;force_fight_5986_traj_4812;Bother;5;6.049;1
14;2026-02-09;23:55:56;7;force_bother_6079_traj_5098;Leave;4;11.136;1
14;2026-02-09;23:55:56;8;baseline_leave_1145_response_leave;Leave;4;6.498;1
14;2026-02-09;23:55:56;9;force_scratch_6016_traj_5789;Accompany;2;6.303;1
14;2026-02-09;23:55:56;10;force_accompany_5787_traj_6054;Accompany;2;8.715;1
14;2026-02-09;23:55:56;11;force_leave_1145_traj_1105;Leave;4;6.262;1
14;2026-02-09;23:55:56;12;force_encircle_6017_traj_1051;Encircle;6;6.902;1
14;2026-02-09;23:55:56;13;filler_escape_5875_response_bother;Bother;5;6.149;1
14;2026-02-09;23:55:56;14;force_capture_6035_traj_5999;Accompany;2;9.816;1
14;2026-02-09;23:55:56;15;force_hit_5902_traj_2029;Bother;5;7.685;1
14;2026-02-09;23:55:56;16;force_fight_5986_traj_4812;Hit;7;8.646;1
14;2026-02-09;23:55:56;17;baseline_scratch_6016_response_scratch;Bother;5;6.269;1
14;2026-02-09;23:55:56;18;force_bother_6079_traj_5098;Accompany;2;10.367;1
14;2026-02-09;23:55:56;19;force_scratch_6016_traj_5789;Bother;5;6.446;1
14;2026-02-09;23:55:56;20;force_accompany_5787_traj_6054;Accompany;2;7.767;1
14;2026-02-09;23:55:56;21;force_leave_1145_traj_1105;Leave;4;6.019;1
14;2026-02-09;23:55:56;22;force_encircle_6017_traj_1051;Encircle;6;7.197;1
14;2026-02-09;23:55:56;23;force_capture_6035_traj_5999;Capture;1;7.882;1
14;2026-02-09;23:55:56;24;force_hit_5902_traj_2029;Fight;3;8.385;1
14;2026-02-09;23:55:56;25;baseline_fight_5986_response_fight;Bother;5;6.266;1
14;2026-02-09;23:55:56;26;force_fight_5986_traj_4812;Bother;5;6.131;1
14;2026-02-09;23:55:56;27;filler_pull_5809_response_fight;Fight;3;6.75;1
14;2026-02-09;23:55:56;28;force_bother_6079_traj_5098;Accompany;2;24.15;2
14;2026-02-09;23:55:56;29;force_scratch_6016_traj_5789;Accompany;2;5.183;1
14;2026-02-09;23:55:56;30;force_accompany_5787_traj_6054;Accompany;2;7.634;1
14;2026-02-09;23:55:56;31;force_leave_1145_traj_1105;Leave;4;6.38;1
14;2026-02-09;23:55:56;32;force_encircle_6017_traj_1051;Encircle;6;7.9;1
14;2026-02-09;23:55:56;33;force_capture_6035_traj_5999;Accompany;2;7.084;1
14;2026-02-09;23:55:56;34;baseline_encircle_6017_response_encircle;Encircle;6;7.279;1
14;2026-02-09;23:55:56;35;force_hit_5902_traj_2029;Hit;7;7.235;1
14;2026-02-09;23:55:56;36;force_fight_5986_traj_4812;Leave;4;7.75;1
14;2026-02-09;23:55:56;37;force_bother_6079_traj_5098;Accompany;2;8.667;1
14;2026-02-09;23:55:56;38;force_scratch_6016_traj_5789;Accompany;2;6.449;1
14;2026-02-09;23:55:56;39;force_accompany_5787_traj_6054;Accompany;2;9.017;1
14;2026-02-09;23:55:56;40;force_leave_1145_traj_1105;Leave;4;5.764;1
14;2026-02-09;23:55:56;41;filler_avoid_6034_response_capture;Capture;1;5.935;1
14;2026-02-09;23:55:56;42;force_encircle_6017_traj_1051;Encircle;6;7.613;1
14;2026-02-09;23:55:56;43;baseline_accompany_5787_response_accompany;Accompany;2;7.869;1
14;2026-02-09;23:55:56;44;force_capture_6035_traj_5999;Capture;1;8.767;1
14;2026-02-09;23:55:56;45;force_hit_5902_traj_2029;Hit;7;6.994;1
14;2026-02-09;23:55:56;46;force_fight_5986_traj_4812;Bother;5;5.65;1
14;2026-02-09;23:55:56;47;force_bother_6079_traj_5098;Accompany;2;9.203;1
14;2026-02-09;23:55:56;48;force_scratch_6016_traj_5789;Accompany;2;6.716;1
14;2026-02-09;23:55:56;49;force_accompany_5787_traj_6054;Accompany;2;7.933;1
14;2026-02-09;23:55:56;50;force_leave_1145_traj_1105;Leave;4;5.832;1
14;2026-02-09;23:55:56;51;baseline_hit_5902_response_hit;Bother;5;7.747;1
14;2026-02-09;23:55:56;52;force_encircle_6017_traj_1051;Encircle;6;7.067;1
14;2026-02-09;23:55:56;53;force_capture_6035_traj_5999;Accompany;2;18.418;2
14;2026-02-09;23:55:56;54;force_hit_5902_traj_2029;Hit;7;11.082;1
14;2026-02-09;23:55:56;55;filler_talk_5814_response_leave;Leave;4;5.133;1
14;2026-02-09;23:55:56;56;force_fight_5986_traj_4812;Bother;5;7.331;1
14;2026-02-09;23:55:56;57;force_bother_6079_traj_5098;Accompany;2;8.27;1
14;2026-02-09;23:55:56;58;force_scratch_6016_traj_5789;Accompany;2;7.266;1
14;2026-02-09;23:55:56;59;force_accompany_5787_traj_6054;Accompany;2;7.699;1
14;2026-02-09;23:55:56;60;baseline_capture_6035_response_capture;Accompany;2;6.367;1
14;2026-02-09;23:55:56;61;force_leave_1145_traj_1105;Leave;4;6.114;1
14;2026-02-09;23:55:56;62;force_encircle_6017_traj_1051;Encircle;6;7.833;1
14;2026-02-09;23:55:56;63;force_capture_6035_traj_5999;Accompany;2;50.632;5
14;2026-02-09;23:55:56;64;force_hit_5902_traj_2029;Encircle;6;9.797;1
14;2026-02-09;23:55:56;65;force_fight_5986_traj_4812;Fight;3;12.649;1
14;2026-02-09;23:55:56;66;force_bother_6079_traj_5098;Accompany;2;12.335;1
14;2026-02-09;23:55:56;67;force_scratch_6016_traj_5789;Accompany;2;9.197;2
14;2026-02-09;23:55:56;68;baseline_bother_6079_response_bother;Accompany;2;22.135;2
14;2026-02-09;23:55:56;69;force_accompany_5787_traj_6054;Accompany;2;8.031;1
14;2026-02-09;23:55:56;70;force_leave_1145_traj_1105;Leave;4;10.466;2
14;2026-02-09;23:55:56;71;force_encircle_6017_traj_1051;Encircle;6;8.484;1
14;2026-02-09;23:55:56;72;force_capture_6035_traj_5999;Accompany;2;33.183;3
14;2026-02-09;23:55:56;73;force_hit_5902_traj_2029;Fight;3;7.564;1
14;2026-02-09;23:55:56;74;force_fight_5986_traj_4812;Fight;3;9.802;2
14;2026-02-09;23:55:56;75;force_bother_6079_traj_5098;Accompany;2;8.767;1
15;2026-02-10;00:03:52;0;force_accompany_5787_traj_1051;Bother;2;13.967;1
15;2026-02-10;00:03:52;1;force_fight_5986_traj_1105;Fight;1;6.095;1
15;2026-02-10;00:03:52;2;force_scratch_6016_traj_2029;Accompany;6;7.698;1
15;2026-02-10;00:03:52;3;force_leave_1145_traj_4812;Leave;7;5.401;1
15;2026-02-10;00:03:52;4;force_bother_6079_traj_6054;Leave;7;8.602;1
15;2026-02-10;00:03:52;5;force_encircle_6017_traj_5789;Encircle;0;6.915;1
15;2026-02-10;00:03:52;6;force_hit_5902_traj_5999;Bother;2;7.974;1
15;2026-02-10;00:03:52;7;force_capture_6035_traj_5098;Bother;2;6.638;1
15;2026-02-10;00:03:52;8;baseline_leave_1145_response_leave;Leave;7;4.67;1
15;2026-02-10;00:03:52;9;force_accompany_5787_traj_1051;Accompany;6;8.155;1
15;2026-02-10;00:03:52;10;force_fight_5986_traj_1105;Fight;1;5.005;1
15;2026-02-10;00:03:52;11;force_scratch_6016_traj_2029;Capture;3;6.478;1
15;2026-02-10;00:03:52;12;force_leave_1145_traj_4812;Bother;2;7.485;1
15;2026-02-10;00:03:52;13;filler_escape_5875_response_bother;Bother;2;4.909;1
15;2026-02-10;00:03:52;14;force_bother_6079_traj_6054;Accompany;6;7.991;1
15;2026-02-10;00:03:52;15;force_encircle_6017_traj_5789;Encircle;0;6.42;1
15;2026-02-10;00:03:52;16;force_hit_5902_traj_5999;Fight;1;6.568;1
15;2026-02-10;00:03:52;17;baseline_hit_5902_response_hit;Fight;1;6.534;1
15;2026-02-10;00:03:52;18;force_capture_6035_traj_5098;Accompany;6;6.05;1
15;2026-02-10;00:03:52;19;force_accompany_5787_traj_1051;Accompany;6;8.993;1
15;2026-02-10;00:03:52;20;force_fight_5986_traj_1105;Hit;5;5.472;1
15;2026-02-10;00:03:52;21;force_scratch_6016_traj_2029;Bother;2;5.04;1
15;2026-02-10;00:03:52;22;force_leave_1145_traj_4812;Bother;2;5.416;1
15;2026-02-10;00:03:52;23;force_bother_6079_traj_6054;Leave;7;7.222;1
15;2026-02-10;00:03:52;24;force_encircle_6017_traj_5789;Encircle;0;6.63;1
15;2026-02-10;00:03:52;25;baseline_fight_5986_response_fight;Fight;1;4.73;1
15;2026-02-10;00:03:52;26;force_hit_5902_traj_5999;Bother;2;6.552;1
15;2026-02-10;00:03:52;27;filler_talk_5814_response_leave;Leave;7;5.318;1
15;2026-02-10;00:03:52;28;force_capture_6035_traj_5098;Accompany;6;5.901;1
15;2026-02-10;00:03:52;29;force_accompany_5787_traj_1051;Accompany;6;7.699;1
15;2026-02-10;00:03:52;30;force_fight_5986_traj_1105;Fight;1;5.666;1
15;2026-02-10;00:03:52;31;force_scratch_6016_traj_2029;Bother;2;5.25;1
15;2026-02-10;00:03:52;32;force_leave_1145_traj_4812;Leave;7;4.978;1
15;2026-02-10;00:03:52;33;force_bother_6079_traj_6054;Leave;7;7.053;1
15;2026-02-10;00:03:52;34;baseline_scratch_6016_response_scratch;Bother;2;4.86;1
15;2026-02-10;00:03:52;35;force_encircle_6017_traj_5789;Encircle;0;6.265;1
15;2026-02-10;00:03:52;36;force_hit_5902_traj_5999;Bother;2;6.415;1
15;2026-02-10;00:03:52;37;force_capture_6035_traj_5098;Accompany;6;5.569;1
15;2026-02-10;00:03:52;38;force_accompany_5787_traj_1051;Bother;2;7.468;1
15;2026-02-10;00:03:52;39;force_fight_5986_traj_1105;Hit;5;4.998;1
15;2026-02-10;00:03:52;40;force_scratch_6016_traj_2029;Bother;2;4.867;1
15;2026-02-10;00:03:52;41;filler_avoid_6034_response_capture;Capture;3;4.923;1
15;2026-02-10;00:03:52;42;force_leave_1145_traj_4812;Leave;7;4.674;1
15;2026-02-10;00:03:52;43;baseline_encircle_6017_response_encircle;Encircle;0;6.085;1
15;2026-02-10;00:03:52;44;force_bother_6079_traj_6054;Leave;7;7.021;1
15;2026-02-10;00:03:52;45;force_encircle_6017_traj_5789;Encircle;0;6.214;1
15;2026-02-10;00:03:52;46;force_hit_5902_traj_5999;Fight;1;7.117;1
15;2026-02-10;00:03:52;47;force_capture_6035_traj_5098;Accompany;6;7.502;1
15;2026-02-10;00:03:52;48;force_accompany_5787_traj_1051;Bother;2;7.241;1
15;2026-02-10;00:03:52;49;force_fight_5986_traj_1105;Fight;1;5.002;1
15;2026-02-10;00:03:52;50;force_scratch_6016_traj_2029;Accompany;6;5.967;1
15;2026-02-10;00:03:52;51;baseline_accompany_5787_response_accompany;Accompany;6;7.446;1
15;2026-02-10;00:03:52;52;force_leave_1145_traj_4812;Leave;7;4.426;1
15;2026-02-10;00:03:52;53;force_bother_6079_traj_6054;Leave;7;7.618;1
15;2026-02-10;00:03:52;54;force_encircle_6017_traj_5789;Encircle;0;6.448;1
15;2026-02-10;00:03:52;55;filler_pull_5809_response_fight;Fight;1;4.737;1
15;2026-02-10;00:03:52;56;force_hit_5902_traj_5999;Bother;2;6.251;1
15;2026-02-10;00:03:52;57;force_capture_6035_traj_5098;Capture;3;5.942;1
15;2026-02-10;00:03:52;58;force_accompany_5787_traj_1051;Accompany;6;7.534;1
15;2026-02-10;00:03:52;59;force_fight_5986_traj_1105;Fight;1;5.017;1
15;2026-02-10;00:03:52;60;baseline_capture_6035_response_capture;Bother;2;5.15;1
15;2026-02-10;00:03:52;61;force_scratch_6016_traj_2029;Bother;2;4.925;1
15;2026-02-10;00:03:52;62;force_leave_1145_traj_4812;Leave;7;4.447;1
15;2026-02-10;00:03:52;63;force_bother_6079_traj_6054;Bother;2;7.546;1
15;2026-02-10;00:03:52;64;force_encircle_6017_traj_5789;Encircle;0;7.331;1
15;2026-02-10;00:03:52;65;force_hit_5902_traj_5999;Hit;5;6.436;1
15;2026-02-10;00:03:52;66;force_capture_6035_traj_5098;Capture;3;5.609;1
15;2026-02-10;00:03:52;67;force_accompany_5787_traj_1051;Accompany;6;7.253;1
15;2026-02-10;00:03:52;68;baseline_bother_6079_response_bother;Capture;3;7.416;1
15;2026-02-10;00:03:52;69;force_fight_5986_traj_1105;Hit;5;4.896;1
15;2026-02-10;00:03:52;70;force_scratch_6016_traj_2029;Accompany;6;5.242;1
15;2026-02-10;00:03:52;71;force_leave_1145_traj_4812;Leave;7;5.171;1
15;2026-02-10;00:03:52;72;force_bother_6079_traj_6054;Bother;2;8.823;1
15;2026-02-10;00:03:52;73;force_encircle_6017_traj_5789;Encircle;0;6.135;1
15;2026-02-10;00:03:52;74;force_hit_5902_traj_5999;Hit;5;6.753;1
15;2026-02-10;00:03:52;75;force_capture_6035_traj_5098;Accompany;6;5.374;1
16;2026-02-10;00:07:47;0;force_bother_6079_traj_2029;Capture;7;9.694;1
16;2026-02-10;00:07:47;1;force_hit_5902_traj_5789;Fight;2;6.774;1
16;2026-02-10;00:07:47;2;force_accompany_5787_traj_1105;Capture;7;9.97;1
16;2026-02-10;00:07:47;3;force_leave_1145_traj_1051;Leave;1;5.651;1
16;2026-02-10;00:07:47;4;force_capture_6035_traj_5999;Accompany;5;7.785;1
16;2026-02-10;00:07:47;5;force_scratch_6016_traj_5098;Capture;7;6.479;1
16;2026-02-10;00:07:47;6;force_encircle_6017_traj_4812;Encircle;0;6.669;1
16;2026-02-10;00:07:47;7;force_fight_5986_traj_6054;Fight;2;5.292;1
16;2026-02-10;00:07:47;8;baseline_fight_5986_response_fight;Hit;3;5.317;1
16;2026-02-10;00:07:47;9;force_bother_6079_traj_2029;Bother;4;7.977;1
16;2026-02-10;00:07:47;10;force_hit_5902_traj_5789;Hit;3;6.731;1
16;2026-02-10;00:07:47;11;force_accompany_5787_traj_1105;Accompany;5;7.707;1
16;2026-02-10;00:07:47;12;force_leave_1145_traj_1051;Leave;1;4.659;1
16;2026-02-10;00:07:47;13;filler_avoid_6034_response_capture;Capture;7;5.401;1
16;2026-02-10;00:07:47;14;force_capture_6035_traj_5999;Accompany;5;6.685;1
16;2026-02-10;00:07:47;15;force_scratch_6016_traj_5098;Bother;4;7.234;1
16;2026-02-10;00:07:47;16;force_encircle_6017_traj_4812;Encircle;0;6.391;1
16;2026-02-10;00:07:47;17;baseline_bother_6079_response_bother;Capture;7;8.509;1
16;2026-02-10;00:07:47;18;force_fight_5986_traj_6054;Fight;2;4.739;1
16;2026-02-10;00:07:47;19;force_bother_6079_traj_2029;Bother;4;10.83;1
16;2026-02-10;00:07:47;20;force_hit_5902_traj_5789;Hit;3;6.205;1
16;2026-02-10;00:07:47;21;force_accompany_5787_traj_1105;Capture;7;7.898;1
16;2026-02-10;00:07:47;22;force_leave_1145_traj_1051;Leave;1;4.532;1
16;2026-02-10;00:07:47;23;force_capture_6035_traj_5999;Capture;7;5.771;1
16;2026-02-10;00:07:47;24;force_scratch_6016_traj_5098;Capture;7;6.907;1
16;2026-02-10;00:07:47;25;baseline_capture_6035_response_capture;Accompany;5;5.479;1
16;2026-02-10;00:07:47;26;force_encircle_6017_traj_4812;Encircle;0;8.213;1
16;2026-02-10;00:07:47;27;filler_talk_5814_response_leave;Leave;1;4.448;1
16;2026-02-10;00:07:47;28;force_fight_5986_traj_6054;Fight;2;7.664;1
16;2026-02-10;00:07:47;29;force_bother_6079_traj_2029;Capture;7;9.782;1
16;2026-02-10;00:07:47;30;force_hit_5902_traj_5789;Fight;2;7.328;1
16;2026-02-10;00:07:47;31;force_accompany_5787_traj_1105;Bother;4;10.078;1
16;2026-02-10;00:07:47;32;force_leave_1145_traj_1051;Leave;1;5.071;1
16;2026-02-10;00:07:47;33;force_capture_6035_traj_5999;Capture;7;10.596;1
16;2026-02-10;00:07:47;34;baseline_accompany_5787_response_accompany;Accompany;5;7.541;1
16;2026-02-10;00:07:47;35;force_scratch_6016_traj_5098;Bother;4;5.185;1
16;2026-02-10;00:07:47;36;force_encircle_6017_traj_4812;Encircle;0;6.131;1
16;2026-02-10;00:07:47;37;force_fight_5986_traj_6054;Fight;2;5.633;1
16;2026-02-10;00:07:47;38;force_bother_6079_traj_2029;Scratch;6;8.634;1
16;2026-02-10;00:07:47;39;force_hit_5902_traj_5789;Hit;3;6.575;1
16;2026-02-10;00:07:47;40;force_accompany_5787_traj_1105;Accompany;5;7.153;1
16;2026-02-10;00:07:47;41;filler_pull_5809_response_fight;Fight;2;4.545;1
16;2026-02-10;00:07:47;42;force_leave_1145_traj_1051;Leave;1;4.435;1
16;2026-02-10;00:07:47;43;baseline_scratch_6016_response_scratch;Scratch;6;4.95;1
16;2026-02-10;00:07:47;44;force_capture_6035_traj_5999;Bother;4;6.258;1
16;2026-02-10;00:07:47;45;force_scratch_6016_traj_5098;Fight;2;4.69;1
16;2026-02-10;00:07:47;46;force_encircle_6017_traj_4812;Encircle;0;7.782;1
16;2026-02-10;00:07:47;47;force_fight_5986_traj_6054;Fight;2;4.542;1
16;2026-02-10;00:07:47;48;force_bother_6079_traj_2029;Bother;4;7.391;1
16;2026-02-10;00:07:47;49;force_hit_5902_traj_5789;Hit;3;6.187;1
16;2026-02-10;00:07:47;50;force_accompany_5787_traj_1105;Accompany;5;8.929;1
16;2026-02-10;00:07:47;51;baseline_leave_1145_response_leave;Leave;1;4.482;1
16;2026-02-10;00:07:47;52;force_leave_1145_traj_1051;Leave;1;3.823;1
16;2026-02-10;00:07:47;53;force_capture_6035_traj_5999;Capture;7;5.483;1
16;2026-02-10;00:07:47;54;force_scratch_6016_traj_5098;Bother;4;7.689;1
16;2026-02-10;00:07:47;55;filler_escape_5875_response_bother;Bother;4;5.116;1
16;2026-02-10;00:07:47;56;force_encircle_6017_traj_4812;Encircle;0;6.225;1
16;2026-02-10;00:07:47;57;force_fight_5986_traj_6054;Fight;2;4.589;1
16;2026-02-10;00:07:47;58;force_bother_6079_traj_2029;Capture;7;8.705;1
16;2026-02-10;00:07:47;59;force_hit_5902_traj_5789;Hit;3;6.131;1
16;2026-02-10;00:07:47;60;baseline_encircle_6017_response_encircle;Encircle;0;5.933;1
16;2026-02-10;00:07:47;61;force_accompany_5787_traj_1105;Accompany;5;7.119;1
16;2026-02-10;00:07:47;62;force_leave_1145_traj_1051;Leave;1;4.294;1
16;2026-02-10;00:07:47;63;force_capture_6035_traj_5999;Capture;7;5.203;1
16;2026-02-10;00:07:47;64;force_scratch_6016_traj_5098;Bother;4;5.416;1
16;2026-02-10;00:07:47;65;force_encircle_6017_traj_4812;Encircle;0;6.35;1
16;2026-02-10;00:07:47;66;force_fight_5986_traj_6054;Fight;2;4.497;1
16;2026-02-10;00:07:47;67;force_bother_6079_traj_2029;Bother;4;6.708;1
16;2026-02-10;00:07:47;68;baseline_hit_5902_response_hit;Fight;2;6.687;1
16;2026-02-10;00:07:47;69;force_hit_5902_traj_5789;Hit;3;6.084;1
16;2026-02-10;00:07:47;70;force_accompany_5787_traj_1105;Accompany;5;7.495;1
16;2026-02-10;00:07:47;71;force_leave_1145_traj_1051;Leave;1;4.301;1
16;2026-02-10;00:07:47;72;force_capture_6035_traj_5999;Capture;7;5.083;1
16;2026-02-10;00:07:47;73;force_scratch_6016_traj_5098;Bother;4;6.332;1
16;2026-02-10;00:07:47;74;force_encircle_6017_traj_4812;Encircle;0;7.927;1
16;2026-02-10;00:07:47;75;force_fight_5986_traj_6054;Fight;2;5.223;1
13;2026-02-09;23:54:06;0;force_hit_5902_traj_6054;Fight;1;20.489;2
13;2026-02-09;23:54:06;1;force_bother_6079_traj_5098;Bother;5;18.116;2
13;2026-02-09;23:54:06;2;force_encircle_6017_traj_1051;Encircle;2;8.629;1
13;2026-02-09;23:54:06;3;force_capture_6035_traj_4812;Hit;3;9.262;1
13;2026-02-09;23:54:06;4;force_leave_1145_traj_5999;Capture;0;11.857;2
13;2026-02-09;23:54:06;5;force_accompany_5787_traj_2029;Scratch;7;9.438;1
13;2026-02-09;23:54:06;6;force_scratch_6016_traj_5789;Fight;1;8.683;1
13;2026-02-09;23:54:06;7;force_fight_5986_traj_1105;Fight;1;7.039;1
13;2026-02-09;23:54:06;8;baseline_scratch_6016_response_scratch;Scratch;7;13.947;2
13;2026-02-09;23:54:06;9;force_hit_5902_traj_6054;Fight;1;8.59;1
13;2026-02-09;23:54:06;10;force_bother_6079_traj_5098;Accompany;6;26.8;2
13;2026-02-09;23:54:06;11;force_encircle_6017_traj_1051;Encircle;2;20.247;2
13;2026-02-09;23:54:06;12;force_capture_6035_traj_4812;Capture;0;20.577;3
13;2026-02-09;23:54:06;13;filler_talk_5814_response_leave;Leave;4;15.846;1
13;2026-02-09;23:54:06;14;force_leave_1145_traj_5999;Leave;4;8.037;1
13;2026-02-09;23:54:06;15;force_accompany_5787_traj_2029;Bother;5;10.171;1
13;2026-02-09;23:54:06;16;force_scratch_6016_traj_5789;Bother;5;44.086;2
13;2026-02-09;23:54:06;17;baseline_encircle_6017_response_encircle;Encircle;2;9.422;1
13;2026-02-09;23:54:06;18;force_fight_5986_traj_1105;Fight;1;6.569;1
13;2026-02-09;23:54:06;19;force_hit_5902_traj_6054;Fight;1;8.108;1
13;2026-02-09;23:54:06;20;force_bother_6079_traj_5098;Accompany;6;9.49;1
13;2026-02-09;23:54:06;21;force_encircle_6017_traj_1051;Encircle;2;83.179;8
13;2026-02-09;23:54:06;22;force_capture_6035_traj_4812;Leave;4;8.726;1
13;2026-02-09;23:54:06;23;force_leave_1145_traj_5999;Accompany;6;32.956;2
13;2026-02-09;23:54:06;24;force_accompany_5787_traj_2029;Leave;4;60.365;4
13;2026-02-09;23:54:06;25;baseline_fight_5986_response_fight;Fight;1;94.019;1
13;2026-02-09;23:54:06;26;force_scratch_6016_traj_5789;Capture;0;6.748;1
13;2026-02-09;23:54:06;27;filler_escape_5875_response_bother;Bother;5;22.089;1
13;2026-02-09;23:54:06;28;force_fight_5986_traj_1105;Fight;1;7.271;1
13;2026-02-09;23:54:06;29;force_hit_5902_traj_6054;Accompany;6;10.237;1
13;2026-02-09;23:54:06;30;force_bother_6079_traj_5098;Capture;0;39.16;3
13;2026-02-09;23:54:06;31;force_encircle_6017_traj_1051;Encircle;2;33.029;3
13;2026-02-09;23:54:06;32;force_capture_6035_traj_4812;Leave;4;8.347;1
13;2026-02-09;23:54:06;33;force_leave_1145_traj_5999;Leave;4;6.679;1
13;2026-02-09;23:54:06;34;baseline_bother_6079_response_bother;Leave;4;8.509;1
13;2026-02-09;23:54:06;35;force_accompany_5787_traj_2029;Hit;3;16.243;2
13;2026-02-09;23:54:06;36;force_scratch_6016_traj_5789;Scratch;7;17.88;1
13;2026-02-09;23:54:06;37;force_fight_5986_traj_1105;Fight;1;5.683;1
13;2026-02-09;23:54:06;38;force_hit_5902_traj_6054;Fight;1;21.368;3
13;2026-02-09;23:54:06;39;force_bother_6079_traj_5098;Leave;4;16.486;1
13;2026-02-09;23:54:06;40;force_encircle_6017_traj_1051;Encircle;2;20.041;2
13;2026-02-09;23:54:06;41;filler_avoid_6034_response_capture;Capture;0;8.221;1
13;2026-02-09;23:54:06;42;force_capture_6035_traj_4812;Capture;0;9.741;1
13;2026-02-09;23:54:06;43;baseline_accompany_5787_response_accompany;Bother;5;9.373;1
13;2026-02-09;23:54:06;44;force_leave_1145_traj_5999;Leave;4;6.877;1
13;2026-02-09;23:54:06;45;force_accompany_5787_traj_2029;Bother;5;8.911;1
13;2026-02-09;23:54:06;46;force_scratch_6016_traj_5789;Scratch;7;6.666;1
13;2026-02-09;23:54:06;47;force_fight_5986_traj_1105;Fight;1;9.049;1
13;2026-02-09;23:54:06;48;force_hit_5902_traj_6054;Fight;1;9.328;1
13;2026-02-09;23:54:06;49;force_bother_6079_traj_5098;Leave;4;23.378;2
13;2026-02-09;23:54:06;50;force_encircle_6017_traj_1051;Fight;1;74.961;9
13;2026-02-09;23:54:06;51;baseline_leave_1145_response_leave;Leave;4;13.651;1
13;2026-02-09;23:54:06;52;force_capture_6035_traj_4812;Bother;5;8.695;1
13;2026-02-09;23:54:06;53;force_leave_1145_traj_5999;Leave;4;6.249;1
13;2026-02-09;23:54:06;54;force_accompany_5787_traj_2029;Bother;5;10.516;1
13;2026-02-09;23:54:06;55;filler_pull_5809_response_fight;Encircle;2;15.651;3
13;2026-02-09;23:54:06;56;force_scratch_6016_traj_5789;Accompany;6;23.605;2
13;2026-02-09;23:54:06;57;force_fight_5986_traj_1105;Fight;1;7.928;1
13;2026-02-09;23:54:06;58;force_hit_5902_traj_6054;Fight;1;7.256;1
13;2026-02-09;23:54:06;59;force_bother_6079_traj_5098;Leave;4;40.107;4
13;2026-02-09;23:54:06;60;baseline_hit_5902_response_hit;Hit;3;14.37;1
13;2026-02-09;23:54:06;61;force_encircle_6017_traj_1051;Encircle;2;7.782;1
13;2026-02-09;23:54:06;62;force_capture_6035_traj_4812;Accompany;6;9.544;1
13;2026-02-09;23:54:06;63;force_leave_1145_traj_5999;Leave;4;6.628;1
13;2026-02-09;23:54:06;64;force_accompany_5787_traj_2029;Bother;5;9.052;1
13;2026-02-09;23:54:06;65;force_scratch_6016_traj_5789;Accompany;6;8.364;1
13;2026-02-09;23:54:06;66;force_fight_5986_traj_1105;Hit;3;8.839;1
13;2026-02-09;23:54:06;67;force_hit_5902_traj_6054;Fight;1;9.109;1
13;2026-02-09;23:54:06;68;baseline_capture_6035_response_capture;Bother;5;19.189;2
13;2026-02-09;23:54:06;69;force_bother_6079_traj_5098;Accompany;6;10.173;1
13;2026-02-09;23:54:06;70;force_encircle_6017_traj_1051;Encircle;2;8.19;1
13;2026-02-09;23:54:06;71;force_capture_6035_traj_4812;Bother;5;10.308;1
13;2026-02-09;23:54:06;72;force_leave_1145_traj_5999;Fight;1;14.569;2
13;2026-02-09;23:54:06;73;force_accompany_5787_traj_2029;Accompany;6;8.369;1
13;2026-02-09;23:54:06;74;force_scratch_6016_traj_5789;Accompany;6;10.117;1
13;2026-02-09;23:54:06;75;force_fight_5986_traj_1105;Hit;3;6.543;1
17;2026-02-10;00:11:56;0;force_accompany_5787_traj_1105;Fight;5;11.238;1
17;2026-02-10;00:11:56;1;force_leave_1145_traj_6054;Leave;0;12.813;2
17;2026-02-10;00:11:56;2;force_scratch_6016_traj_2029;Scratch;2;6.971;1
17;2026-02-10;00:11:56;3;force_fight_5986_traj_5789;Fight;5;5.708;1
17;2026-02-10;00:11:56;4;force_hit_5902_traj_5098;Fight;5;7.876;1
17;2026-02-10;00:11:56;5;force_encircle_6017_traj_5999;Encircle;6;8.581;1
17;2026-02-10;00:11:56;6;force_capture_6035_traj_4812;Capture;1;6.55;1
17;2026-02-10;00:11:56;7;force_bother_6079_traj_1051;Bother;7;20.948;2
17;2026-02-10;00:11:56;8;baseline_capture_6035_response_capture;Capture;1;7.057;1
17;2026-02-10;00:11:56;9;force_accompany_5787_traj_1105;Accompany;3;10.907;1
17;2026-02-10;00:11:56;10;force_leave_1145_traj_6054;Leave;0;7.433;1
17;2026-02-10;00:11:56;11;force_scratch_6016_traj_2029;Scratch;2;9.513;1
17;2026-02-10;00:11:56;12;force_fight_5986_traj_5789;Bother;7;6.298;1
17;2026-02-10;00:11:56;13;filler_avoid_6034_response_capture;Capture;1;12.706;2
17;2026-02-10;00:11:56;14;force_hit_5902_traj_5098;Hit;4;8.545;1
17;2026-02-10;00:11:56;15;force_encircle_6017_traj_5999;Encircle;6;25.413;2
