subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt;exptVer;options;choice
2452;2026-01-08;03:24:51;22;37;middle;"{""vid1"":23,""vid2"":23,""vid3"":23}";530.175;80;['4789_bother', '5809_pull', '1051_herd'];5809_pull
2452;2026-01-08;03:24:51;23;39;right;"{""vid1"":24,""vid2"":24,""vid3"":24}";553.14;80;['5948_flirt with', '1051_herd', '1012_push'];1012_push
2452;2026-01-08;03:24:51;24;34;right;"{""vid1"":50,""vid2"":50,""vid3"":25}";582.805;80;['1012_push', '5570_poke', '5816_ignore'];5816_ignore
2452;2026-01-08;03:24:51;25;11;middle;"{""vid1"":26,""vid2"":26,""vid3"":26}";606.091;80;['5788_examine', '6026_fight', '5870_poke'];6026_fight
2452;2026-01-08;03:24:51;26;7;left;"{""vid1"":27,""vid2"":27,""vid3"":27}";624.995;80;['5878_follow', '6034_avoid', '4926_lead'];5878_follow
2452;2026-01-08;03:24:51;27;22;middle;"{""vid1"":28,""vid2"":28,""vid3"":28}";648.352;80;['5816_ignore', '4926_lead', '1145_leave'];4926_lead
2452;2026-01-08;03:24:51;28;25;middle;"{""vid1"":58,""vid2"":29,""vid3"":29}";670.488;80;['4861_throw', '4397_hug', '6172_hit'];4397_hug
2452;2026-01-08;03:24:51;29;9;middle;"{""vid1"":30,""vid2"":30,""vid3"":30}";698.158;80;['6013_talk to', '1145_leave', '5991_examine'];1145_leave
2453;2026-01-08;03:35:30;0;41;middle;"{""vid1"":2,""vid2"":2,""vid3"":1}";23.711;81;['5902_hit', '4806_flirt with', '5814_talk to'];4806_flirt with
2452;2026-01-08;03:24:51;30;35;left;"{""vid1"":31,""vid2"":31,""vid3"":31}";719.497;80;['5790_escape', '5814_talk to', '5788_examine'];5790_escape
2452;2026-01-08;03:24:51;31;13;left;"{""vid1"":32,""vid2"":32,""vid3"":32}";732.03;80;['5814_talk to', '6013_talk to', '6016_scratch'];5814_talk to
2453;2026-01-08;03:35:30;1;29;left;"{""vid1"":4,""vid2"":4,""vid3"":2}";55.711;81;['5809_pull', '4806_flirt with', '1012_push'];5809_pull
2452;2026-01-08;03:24:51;32;24;right;"{""vid1"":33,""vid2"":33,""vid3"":33}";749.163;80;['4926_lead', '1104_tickle', '5814_talk to'];5814_talk to
2453;2026-01-08;03:35:30;2;4;middle;"{""vid1"":6,""vid2"":3,""vid3"":3}";73.844;81;['5905_encircle', '5843_huddle with', '5814_talk to'];5843_huddle with
2452;2026-01-08;03:24:51;33;33;middle;"{""vid1"":34,""vid2"":34,""vid3"":34}";765.067;80;['6004_herd', '4926_lead', '5816_ignore'];4926_lead
2453;2026-01-08;03:35:30;3;8;left;"{""vid1"":8,""vid2"":4,""vid3"":4}";101.844;81;['5991_examine', '4788_capture', '4806_flirt with'];5991_examine
2453;2026-01-08;03:35:30;4;17;right;"{""vid1"":5,""vid2"":5,""vid3"":5}";120.327;81;['5816_ignore', '5471_ignore', '1051_herd'];1051_herd
2452;2026-01-08;03:24:51;34;26;middle;"{""vid1"":70,""vid2"":70,""vid3"":35}";799.246;80;['5905_encircle', '5528_hug', '5902_hit'];5528_hug
2453;2026-01-08;03:35:30;5;14;left;"{""vid1"":6,""vid2"":6,""vid3"":6}";140.793;81;['4806_flirt with', '5991_examine', '5809_pull'];4806_flirt with
2452;2026-01-08;03:24:51;35;36;right;"{""vid1"":36,""vid2"":36,""vid3"":36}";823.679;80;['5991_examine', '5901_huddle with', '5471_ignore'];5471_ignore
2453;2026-01-08;03:35:30;6;40;left;"{""vid1"":14,""vid2"":7,""vid3"":7}";170.159;81;['5905_encircle', '5568_push', '5902_hit'];5905_encircle
2452;2026-01-08;03:24:51;36;20;middle;"{""vid1"":74,""vid2"":37,""vid3"":37}";854.146;80;['6079_bother', '5987_creep up on', '4806_flirt with'];5987_creep up on
2453;2026-01-08;03:35:30;7;25;middle;"{""vid1"":16,""vid2"":16,""vid3"":8}";199.143;81;['5814_talk to', '5987_creep up on', '1051_herd'];5987_creep up on
2452;2026-01-08;03:24:51;37;29;left;"{""vid1"":38,""vid2"":76,""vid3"":38}";879.018;80;['6079_bother', '5843_huddle with', '1121_scratch'];6079_bother
2452;2026-01-08;03:24:51;38;1;middle;"{""vid1"":39,""vid2"":39,""vid3"":39}";892.501;80;['5814_talk to', '5568_push', '5875_escape'];5568_push
2453;2026-01-08;03:35:30;8;26;right;"{""vid1"":18,""vid2"":18,""vid3"":18}";228.242;81;['5528_hug', '6005_throw', '4789_bother'];4789_bother
2452;2026-01-08;03:24:51;39;30;middle;"{""vid1"":80,""vid2"":40,""vid3"":40}";913.338;80;['5991_examine', '4793_avoid', '6004_herd'];4793_avoid
2452;2026-01-08;03:24:51;40;31;left;"{""vid1"":41,""vid2"":41,""vid3"":41}";937.45;80;['5870_poke', '5471_ignore', '5788_examine'];5870_poke
2453;2026-01-08;03:35:30;9;43;left;"{""vid1"":20,""vid2"":20,""vid3"":10}";259.925;81;['4926_lead', '5914_tickle', '6035_capture'];4926_lead
2453;2026-01-08;03:35:30;10;35;right;"{""vid1"":11,""vid2"":11,""vid3"":11}";286.725;81;['5528_hug', '5809_pull', '6172_hit'];6172_hit
2452;2026-01-08;03:24:51;41;27;middle;"{""vid1"":84,""vid2"":84,""vid3"":42}";967.836;80;['5787_accompany', '5528_hug', '6079_bother'];5528_hug
2453;2026-01-08;03:35:30;11;30;left;"{""vid1"":12,""vid2"":12,""vid3"":24}";317.424;81;['5905_encircle', '4788_capture', '6012_kiss'];5905_encircle
2453;2026-01-08;03:35:30;12;22;middle;"{""vid1"":13,""vid2"":13,""vid3"":13}";333.524;81;['5787_accompany', '6035_capture', '1051_herd'];6035_capture
2452;2026-01-08;03:24:51;42;21;middle;"{""vid1"":86,""vid2"":86,""vid3"":43}";1032.913;80;['5570_poke', '1104_tickle', '6017_encircle'];1104_tickle
2453;2026-01-08;03:35:30;13;20;left;"{""vid1"":14,""vid2"":14,""vid3"":14}";355.858;81;['6012_kiss', '1051_herd', '5787_accompany'];6012_kiss
2452;2026-01-08;03:24:51;43;3;middle;"{""vid1"":44,""vid2"":44,""vid3"":44}";1050.755;80;['1051_herd', '6035_capture', '5849_approach'];6035_capture
2453;2026-01-08;03:35:30;14;12;right;"{""vid1"":15,""vid2"":15,""vid3"":15}";373.441;81;['5878_follow', '5528_hug', '5870_poke'];5870_poke
2452;2026-01-08;03:24:51;44;43;right;"{""vid1"":45,""vid2"":45,""vid3"":45}";1068.173;80;['1012_push', '5866_follow', '6017_encircle'];6017_encircle
2453;2026-01-08;03:35:30;15;38;middle;"{""vid1"":16,""vid2"":16,""vid3"":32}";395.357;81;['6172_hit', '6005_throw', '5901_huddle with'];6005_throw
2453;2026-01-08;03:35:30;16;39;left;"{""vid1"":17,""vid2"":17,""vid3"":17}";421.307;81;['5914_tickle', '5991_examine', '5876_creep up on'];5914_tickle
2453;2026-01-08;03:35:30;17;19;right;"{""vid1"":18,""vid2"":18,""vid3"":18}";437.69;81;['1145_leave', '5905_encircle', '6017_encircle'];6017_encircle
2453;2026-01-08;03:35:30;18;0;left;"{""vid1"":19,""vid2"":19,""vid3"":19}";455.089;81;['1051_herd', '6005_throw', '1167_kiss'];1051_herd
2453;2026-01-08;03:35:30;19;24;left;"{""vid1"":20,""vid2"":20,""vid3"":20}";475.757;81;['5987_creep up on', '5570_poke', '6034_avoid'];5987_creep up on
2453;2026-01-08;03:35:30;20;42;middle;"{""vid1"":21,""vid2"":21,""vid3"":21}";495.456;81;['6172_hit', '5809_pull', '6035_capture'];5809_pull
2453;2026-01-08;03:35:30;21;21;right;"{""vid1"":22,""vid2"":22,""vid3"":22}";514.073;81;['6172_hit', '5816_ignore', '5787_accompany'];5787_accompany
2453;2026-01-08;03:35:30;22;36;middle;"{""vid1"":23,""vid2"":23,""vid3"":23}";534.873;81;['5816_ignore', '5096_approach', '1121_scratch'];5096_approach
2453;2026-01-08;03:35:30;23;44;left;"{""vid1"":24,""vid2"":48,""vid3"":24}";560.089;81;['5471_ignore', '6004_herd', '4408_lead'];5471_ignore
2453;2026-01-08;03:35:30;24;10;middle;"{""vid1"":25,""vid2"":25,""vid3"":25}";580.455;81;['6026_fight', '5986_fight', '4861_throw'];5986_fight
2453;2026-01-08;03:35:30;25;1;left;"{""vid1"":52,""vid2"":52,""vid3"":26}";613.872;81;['5870_poke', '5528_hug', '6058_leave'];5870_poke
2453;2026-01-08;03:35:30;26;9;middle;"{""vid1"":27,""vid2"":54,""vid3"":27}";640.288;81;['6004_herd', '5471_ignore', '1121_scratch'];5471_ignore
2453;2026-01-08;03:35:30;27;34;right;"{""vid1"":28,""vid2"":28,""vid3"":28}";656.038;81;['6172_hit', '5096_approach', '5914_tickle'];5914_tickle
2453;2026-01-08;03:35:30;28;37;middle;"{""vid1"":29,""vid2"":29,""vid3"":29}";681.421;81;['6300_accompany', '5901_huddle with', '5948_flirt with'];5901_huddle with
2453;2026-01-08;03:35:30;29;2;middle;"{""vid1"":30,""vid2"":30,""vid3"":30}";700.655;81;['5816_ignore', '6005_throw', '5788_examine'];6005_throw
2453;2026-01-08;03:35:30;30;3;left;"{""vid1"":62,""vid2"":31,""vid3"":31}";730.721;81;['1104_tickle', '5096_approach', '5986_fight'];1104_tickle
2453;2026-01-08;03:35:30;31;27;right;"{""vid1"":32,""vid2"":32,""vid3"":32}";753.421;81;['5948_flirt with', '4926_lead', '6017_encircle'];6017_encircle
2453;2026-01-08;03:35:30;32;15;left;"{""vid1"":33,""vid2"":33,""vid3"":33}";776.87;81;['1121_scratch', '4788_capture', '5948_flirt with'];1121_scratch
2453;2026-01-08;03:35:30;33;23;right;"{""vid1"":34,""vid2"":34,""vid3"":34}";793.904;81;['4806_flirt with', '5905_encircle', '6034_avoid'];6034_avoid
2453;2026-01-08;03:35:30;34;6;left;"{""vid1"":35,""vid2"":35,""vid3"":35}";813.053;81;['4789_bother', '6058_leave', '5878_follow'];4789_bother
2453;2026-01-08;03:35:30;35;7;right;"{""vid1"":36,""vid2"":36,""vid3"":36}";832.103;81;['5902_hit', '6026_fight', '5986_fight'];5986_fight
2453;2026-01-08;03:35:30;36;32;middle;"{""vid1"":37,""vid2"":37,""vid3"":37}";845.77;81;['6012_kiss', '5875_escape', '6239_pull'];5875_escape
2453;2026-01-08;03:35:30;37;31;left;"{""vid1"":38,""vid2"":38,""vid3"":38}";870.469;81;['6004_herd', '6026_fight', '5788_examine'];6004_herd
2453;2026-01-08;03:35:30;38;16;left;"{""vid1"":39,""vid2"":39,""vid3"":39}";890.136;81;['6079_bother', '5843_huddle with', '5905_encircle'];6079_bother
2453;2026-01-08;03:35:30;39;18;left;"{""vid1"":40,""vid2"":40,""vid3"":40}";925.319;81;['6005_throw', '1051_herd', '5866_follow'];6005_throw
2453;2026-01-08;03:35:30;40;13;right;"{""vid1"":41,""vid2"":41,""vid3"":41}";944.569;81;['6005_throw', '5991_examine', '1121_scratch'];1121_scratch
2453;2026-01-08;03:35:30;41;11;left;"{""vid1"":42,""vid2"":42,""vid3"":42}";991.469;81;['5570_poke', '5875_escape', '5870_poke'];5570_poke
2453;2026-01-08;03:35:30;42;33;right;"{""vid1"":43,""vid2"":86,""vid3"":43}";1022.101;81;['4788_capture', '1012_push', '6016_scratch'];6016_scratch
2453;2026-01-08;03:35:30;43;5;middle;"{""vid1"":44,""vid2"":44,""vid3"":44}";1044.118;81;['5790_escape', '6017_encircle', '6239_pull'];6017_encircle
2453;2026-01-08;03:35:30;44;28;right;"{""vid1"":45,""vid2"":45,""vid3"":45}";1063.184;81;['4793_avoid', '5987_creep up on', '5849_approach'];5849_approach
2455;2026-01-08;04:05:40;0;3;left;"{""vid1"":1,""vid2"":1,""vid3"":1}";21.223;83;['5788_examine', '4926_lead', '1145_leave'];5788_examine
2455;2026-01-08;04:05:40;1;25;middle;"{""vid1"":2,""vid2"":2,""vid3"":2}";45.473;83;['5878_follow', '6035_capture', '1051_herd'];6035_capture
2455;2026-01-08;04:05:40;2;15;left;"{""vid1"":6,""vid2"":3,""vid3"":3}";66.455;83;['5878_follow', '6300_accompany', '5905_encircle'];5878_follow
2455;2026-01-08;04:05:40;3;36;middle;"{""vid1"":4,""vid2"":4,""vid3"":4}";86.059;83;['6013_talk to', '4397_hug', '4793_avoid'];4397_hug
2455;2026-01-08;04:05:40;4;21;middle;"{""vid1"":5,""vid2"":5,""vid3"":5}";106.238;83;['5788_examine', '6012_kiss', '4861_throw'];6012_kiss
2455;2026-01-08;04:05:40;5;24;left;"{""vid1"":12,""vid2"":6,""vid3"":6}";128.072;83;['5790_escape', '6013_talk to', '5814_talk to'];5790_escape
2455;2026-01-08;04:05:40;6;2;left;"{""vid1"":7,""vid2"":7,""vid3"":7}";142.856;83;['5914_tickle', '6239_pull', '6035_capture'];5914_tickle
2455;2026-01-08;04:05:40;7;14;middle;"{""vid1"":8,""vid2"":8,""vid3"":8}";163.005;83;['5788_examine', '5991_examine', '1104_tickle'];5991_examine
2455;2026-01-08;04:05:40;8;20;right;"{""vid1"":9,""vid2"":9,""vid3"":9}";188.855;83;['4789_bother', '6016_scratch', '4793_avoid'];4793_avoid
2455;2026-01-08;04:05:40;9;23;middle;"{""vid1"":10,""vid2"":10,""vid3"":10}";206.822;83;['6017_encircle', '5790_escape', '4926_lead'];5790_escape
2455;2026-01-08;04:05:40;10;26;left;"{""vid1"":22,""vid2"":11,""vid3"":11}";222.738;83;['5901_huddle with', '5878_follow', '5096_approach'];5901_huddle with
2455;2026-01-08;04:05:40;11;29;middle;"{""vid1"":12,""vid2"":12,""vid3"":12}";250.704;83;['1121_scratch', '1145_leave', '6005_throw'];1145_leave
2455;2026-01-08;04:05:40;12;11;left;"{""vid1"":26,""vid2"":13,""vid3"":13}";277.604;83;['1145_leave', '5901_huddle with', '6035_capture'];1145_leave
2455;2026-01-08;04:05:40;13;32;right;"{""vid1"":14,""vid2"":14,""vid3"":14}";300.371;83;['5809_pull', '4926_lead', '6058_leave'];6058_leave
2455;2026-01-08;04:05:40;14;27;right;"{""vid1"":15,""vid2"":15,""vid3"":15}";314.238;83;['5814_talk to', '5866_follow', '5809_pull'];5809_pull
2455;2026-01-08;04:05:40;15;9;right;"{""vid1"":16,""vid2"":16,""vid3"":16}";330.553;83;['5096_approach', '5788_examine', '5991_examine'];5991_examine
2455;2026-01-08;04:05:40;16;39;left;"{""vid1"":17,""vid2"":17,""vid3"":17}";348.17;83;['5878_follow', '5570_poke', '5987_creep up on'];5878_follow
2455;2026-01-08;04:05:40;17;5;right;"{""vid1"":18,""vid2"":18,""vid3"":18}";361.87;83;['6017_encircle', '1104_tickle', '4793_avoid'];4793_avoid
2455;2026-01-08;04:05:40;18;37;middle;"{""vid1"":19,""vid2"":19,""vid3"":19}";383.87;83;['5878_follow', '5991_examine', '5905_encircle'];5991_examine
2455;2026-01-08;04:05:40;19;1;left;"{""vid1"":20,""vid2"":40,""vid3"":20}";412.787;83;['5814_talk to', '5902_hit', '4926_lead'];5814_talk to
2455;2026-01-08;04:05:40;20;43;middle;"{""vid1"":21,""vid2"":21,""vid3"":21}";432.286;83;['5866_follow', '6013_talk to', '5948_flirt with'];6013_talk to
2455;2026-01-08;04:05:40;21;0;left;"{""vid1"":44,""vid2"":22,""vid3"":22}";450.819;83;['5809_pull', '1051_herd', '5788_examine'];5809_pull
2455;2026-01-08;04:05:40;22;35;middle;"{""vid1"":46,""vid2"":23,""vid3"":23}";470.319;83;['6300_accompany', '4788_capture', '5914_tickle'];4788_capture
2455;2026-01-08;04:05:40;23;18;middle;"{""vid1"":48,""vid2"":24,""vid3"":24}";499.769;83;['5870_poke', '4793_avoid', '1051_herd'];4793_avoid
2455;2026-01-08;04:05:40;24;7;middle;"{""vid1"":25,""vid2"":25,""vid3"":25}";520.952;83;['5987_creep up on', '6058_leave', '5902_hit'];6058_leave
2455;2026-01-08;04:05:40;25;8;right;"{""vid1"":26,""vid2"":26,""vid3"":26}";550.068;83;['6058_leave', '6005_throw', '5849_approach'];5849_approach
2455;2026-01-08;04:05:40;26;17;left;"{""vid1"":27,""vid2"":27,""vid3"":27}";579.469;83;['1167_kiss', '6004_herd', '6013_talk to'];1167_kiss
2455;2026-01-08;04:05:40;27;12;left;"{""vid1"":56,""vid2"":28,""vid3"":28}";611.017;83;['6017_encircle', '5788_examine', '4408_lead'];6017_encircle
2455;2026-01-08;04:05:40;28;13;right;"{""vid1"":29,""vid2"":29,""vid3"":29}";629.951;83;['5987_creep up on', '4806_flirt with', '5528_hug'];5528_hug
2455;2026-01-08;04:05:40;29;38;left;"{""vid1"":60,""vid2"":30,""vid3"":30}";658.634;83;['4793_avoid', '5902_hit', '5816_ignore'];4793_avoid
2455;2026-01-08;04:05:40;30;42;middle;"{""vid1"":31,""vid2"":31,""vid3"":31}";679.136;83;['5914_tickle', '6239_pull', '5471_ignore'];6239_pull
2455;2026-01-08;04:05:40;31;31;left;"{""vid1"":32,""vid2"":32,""vid3"":32}";697.3;83;['5814_talk to', '5914_tickle', '5876_creep up on'];5814_talk to
2455;2026-01-08;04:05:40;32;19;right;"{""vid1"":33,""vid2"":33,""vid3"":33}";712.018;83;['5986_fight', '5843_huddle with', '6026_fight'];6026_fight
2455;2026-01-08;04:05:40;33;33;right;"{""vid1"":34,""vid2"":34,""vid3"":34}";735.791;83;['6079_bother', '5902_hit', '5528_hug'];5528_hug
2455;2026-01-08;04:05:40;34;30;left;"{""vid1"":35,""vid2"":35,""vid3"":35}";755.343;83;['5568_push', '5901_huddle with', '6079_bother'];5568_push
2455;2026-01-08;04:05:40;35;44;middle;"{""vid1"":36,""vid2"":36,""vid3"":36}";781.627;83;['5905_encircle', '6016_scratch', '1051_herd'];6016_scratch
2455;2026-01-08;04:05:40;36;41;middle;"{""vid1"":37,""vid2"":37,""vid3"":37}";806.159;83;['6017_encircle', '5816_ignore', '6026_fight'];5816_ignore
2455;2026-01-08;04:05:40;37;34;middle;"{""vid1"":38,""vid2"":38,""vid3"":38}";818.66;83;['4408_lead', '1167_kiss', '6300_accompany'];1167_kiss
2455;2026-01-08;04:05:40;38;28;middle;"{""vid1"":39,""vid2"":39,""vid3"":39}";829.61;83;['5816_ignore', '5905_encircle', '6239_pull'];5905_encircle
2455;2026-01-08;04:05:40;39;6;left;"{""vid1"":40,""vid2"":40,""vid3"":40}";846.526;83;['4926_lead', '6013_talk to', '6012_kiss'];4926_lead
2455;2026-01-08;04:05:40;40;10;middle;"{""vid1"":82,""vid2"":41,""vid3"":41}";875.075;83;['5875_escape', '1167_kiss', '4793_avoid'];1167_kiss
2455;2026-01-08;04:05:40;41;4;middle;"{""vid1"":84,""vid2"":42,""vid3"":42}";894.76;83;['6034_avoid', '6035_capture', '6172_hit'];6035_capture
2456;2026-01-07;22:53:52;0;24;right;"{""vid1"":1,""vid2"":2,""vid3"":4}";78.717;84;['5914_tickle', '5875_escape', '5901_huddle with'];5901_huddle with
2455;2026-01-08;04:05:40;42;22;right;"{""vid1"":43,""vid2"":43,""vid3"":43}";905.042;83;['5905_encircle', '4926_lead', '5787_accompany'];5787_accompany
2455;2026-01-08;04:05:40;43;16;middle;"{""vid1"":44,""vid2"":44,""vid3"":44}";919.109;83;['6005_throw', '6300_accompany', '5790_escape'];6300_accompany
2455;2026-01-08;04:05:40;44;40;middle;"{""vid1"":45,""vid2"":45,""vid3"":45}";934.176;83;['5788_examine', '5843_huddle with', '1167_kiss'];5843_huddle with
2456;2026-01-07;22:53:52;1;8;middle;"{""vid1"":2,""vid2"":2,""vid3"":2}";114.838;84;['6239_pull', '6017_encircle', '5843_huddle with'];6017_encircle
2456;2026-01-07;22:53:52;2;15;middle;"{""vid1"":6,""vid2"":3,""vid3"":3}";141.094;84;['4806_flirt with', '5790_escape', '1012_push'];5790_escape
2456;2026-01-07;22:53:52;3;16;right;"{""vid1"":12,""vid2"":4,""vid3"":4}";187.723;84;['5870_poke', '4861_throw', '6013_talk to'];6013_talk to
2456;2026-01-07;22:53:52;4;35;left;"{""vid1"":5,""vid2"":10,""vid3"":10}";215.043;84;['5849_approach', '4926_lead', '6004_herd'];5849_approach
2456;2026-01-07;22:53:52;5;27;left;"{""vid1"":6,""vid2"":6,""vid3"":6}";232.422;84;['5948_flirt with', '5528_hug', '6172_hit'];5948_flirt with
2456;2026-01-07;22:53:52;6;22;left;"{""vid1"":7,""vid2"":7,""vid3"":7}";254.352;84;['5901_huddle with', '6239_pull', '5814_talk to'];5901_huddle with
2456;2026-01-07;22:53:52;7;28;middle;"{""vid1"":16,""vid2"":16,""vid3"":16}";287.602;84;['4861_throw', '1121_scratch', '6016_scratch'];1121_scratch
2456;2026-01-07;22:53:52;8;37;left;"{""vid1"":9,""vid2"":9,""vid3"":9}";306.388;84;['5902_hit', '6300_accompany', '1012_push'];5902_hit
2456;2026-01-07;22:53:52;9;11;left;"{""vid1"":20,""vid2"":20,""vid3"":10}";332.931;84;['5816_ignore', '4397_hug', '1121_scratch'];5816_ignore
2456;2026-01-07;22:53:52;10;20;middle;"{""vid1"":22,""vid2"":22,""vid3"":22}";391.119;84;['5843_huddle with', '1012_push', '5866_follow'];1012_push
2456;2026-01-07;22:53:52;11;10;middle;"{""vid1"":12,""vid2"":12,""vid3"":12}";413.983;84;['6034_avoid', '5788_examine', '6004_herd'];5788_examine
2456;2026-01-07;22:53:52;12;34;left;"{""vid1"":26,""vid2"":13,""vid3"":13}";444.097;84;['6300_accompany', '5790_escape', '5991_examine'];6300_accompany
2456;2026-01-07;22:53:52;13;13;middle;"{""vid1"":42,""vid2"":28,""vid3"":14}";489.246;84;['4788_capture', '5902_hit', '6035_capture'];5902_hit
2459;2026-01-08;04:27:37;0;4;right;"{""vid1"":1,""vid2"":1,""vid3"":1}";17.506;87;['4926_lead', '1012_push', '5986_fight'];5986_fight
2459;2026-01-08;04:27:37;1;1;right;"{""vid1"":2,""vid2"":2,""vid3"":2}";34.973;87;['5875_escape', '4397_hug', '6300_accompany'];6300_accompany
2456;2026-01-07;22:53:52;14;43;middle;"{""vid1"":15,""vid2"":15,""vid3"":15}";511.013;84;['5991_examine', '5570_poke', '5948_flirt with'];5570_poke
2459;2026-01-08;04:27:37;2;41;left;"{""vid1"":3,""vid2"":3,""vid3"":3}";49.69;87;['5471_ignore', '6034_avoid', '5096_approach'];5471_ignore
2456;2026-01-07;22:53:52;15;5;middle;"{""vid1"":16,""vid2"":16,""vid3"":16}";535.082;84;['5568_push', '5787_accompany', '5986_fight'];5787_accompany
2459;2026-01-08;04:27:37;3;20;right;"{""vid1"":4,""vid2"":4,""vid3"":4}";73.122;87;['5816_ignore', '4793_avoid', '5870_poke'];5870_poke
2456;2026-01-07;22:53:52;16;44;right;"{""vid1"":17,""vid2"":17,""vid3"":17}";555.712;84;['6026_fight', '1012_push', '6172_hit'];6172_hit
2459;2026-01-08;04:27:37;4;33;middle;"{""vid1"":5,""vid2"":5,""vid3"":5}";91.672;87;['5787_accompany', '6026_fight', '1012_push'];6026_fight
2456;2026-01-07;22:53:52;17;17;middle;"{""vid1"":18,""vid2"":18,""vid3"":18}";577.864;84;['6035_capture', '6034_avoid', '6300_accompany'];6034_avoid
2459;2026-01-08;04:27:37;5;37;right;"{""vid1"":6,""vid2"":6,""vid3"":6}";105.956;87;['6013_talk to', '6300_accompany', '6035_capture'];6035_capture
2459;2026-01-08;04:27:37;6;9;left;"{""vid1"":7,""vid2"":7,""vid3"":7}";128.723;87;['5876_creep up on', '5991_examine', '6079_bother'];5876_creep up on
2456;2026-01-07;22:53:52;18;42;middle;"{""vid1"":38,""vid2"":38,""vid3"":38}";606.123;84;['5870_poke', '6005_throw', '4789_bother'];6005_throw
2459;2026-01-08;04:27:37;7;35;left;"{""vid1"":8,""vid2"":8,""vid3"":8}";145.506;87;['1104_tickle', '5096_approach', '6079_bother'];1104_tickle
2459;2026-01-08;04:27:37;8;19;right;"{""vid1"":9,""vid2"":9,""vid3"":9}";163.339;87;['5814_talk to', '1121_scratch', '6013_talk to'];6013_talk to
2459;2026-01-08;04:27:37;9;27;middle;"{""vid1"":20,""vid2"":20,""vid3"":10}";193.506;87;['5875_escape', '5814_talk to', '6013_talk to'];5814_talk to
2456;2026-01-07;22:53:52;19;25;right;"{""vid1"":80,""vid2"":60,""vid3"":40}";679.95;84;['5870_poke', '6172_hit', '5878_follow'];5878_follow
2459;2026-01-08;04:27:37;10;42;left;"{""vid1"":11,""vid2"":22,""vid3"":11}";227.606;87;['5570_poke', '5870_poke', '6079_bother'];5570_poke
2456;2026-01-07;22:53:52;20;38;middle;"{""vid1"":21,""vid2"":21,""vid3"":21}";701.7;84;['4789_bother', '6016_scratch', '6017_encircle'];6016_scratch
2459;2026-01-08;04:27:37;11;16;right;"{""vid1"":12,""vid2"":12,""vid3"":12}";249.723;87;['5787_accompany', '5876_creep up on', '5568_push'];5568_push
2456;2026-01-07;22:53:52;21;12;right;"{""vid1"":22,""vid2"":22,""vid3"":22}";726.451;84;['4789_bother', '4408_lead', '5876_creep up on'];5876_creep up on
2459;2026-01-08;04:27:37;12;5;left;"{""vid1"":13,""vid2"":13,""vid3"":13}";272.205;87;['6017_encircle', '5849_approach', '5471_ignore'];6017_encircle
2459;2026-01-08;04:27:37;13;44;middle;"{""vid1"":14,""vid2"":14,""vid3"":14}";285.456;87;['1121_scratch', '5814_talk to', '4789_bother'];5814_talk to
2456;2026-01-07;22:53:52;22;2;middle;"{""vid1"":69,""vid2"":69,""vid3"":46}";772.143;84;['5814_talk to', '5568_push', '5987_creep up on'];5568_push
2459;2026-01-08;04:27:37;14;3;left;"{""vid1"":15,""vid2"":15,""vid3"":15}";313.573;87;['5914_tickle', '6026_fight', '6079_bother'];5914_tickle
2456;2026-01-07;22:53:52;23;31;right;"{""vid1"":24,""vid2"":24,""vid3"":24}";788.505;84;['6004_herd', '5905_encircle', '5471_ignore'];5471_ignore
2459;2026-01-08;04:27:37;15;18;left;"{""vid1"":16,""vid2"":16,""vid3"":16}";336.723;87;['5843_huddle with', '5809_pull', '6058_leave'];5843_huddle with
2459;2026-01-08;04:27:37;16;13;middle;"{""vid1"":17,""vid2"":17,""vid3"":17}";360.673;87;['4788_capture', '6005_throw', '6034_avoid'];6005_throw
2459;2026-01-08;04:27:37;17;2;right;"{""vid1"":18,""vid2"":18,""vid3"":18}";372.09;87;['1167_kiss', '6004_herd', '6300_accompany'];6300_accompany
2456;2026-01-07;22:53:52;24;18;left;"{""vid1"":75,""vid2"":50,""vid3"":50}";846.175;84;['5816_ignore', '5843_huddle with', '5905_encircle'];5816_ignore
2456;2026-01-07;22:53:52;25;21;left;"{""vid1"":26,""vid2"":26,""vid3"":26}";865.5;84;['6058_leave', '6004_herd', '6005_throw'];6058_leave
2459;2026-01-08;04:27:37;18;30;middle;"{""vid1"":19,""vid2"":19,""vid3"":19}";396.506;87;['1012_push', '6017_encircle', '6026_fight'];6017_encircle
2459;2026-01-08;04:27:37;19;28;left;"{""vid1"":20,""vid2"":20,""vid3"":20}";413.839;87;['4397_hug', '5866_follow', '4806_flirt with'];4397_hug
2459;2026-01-08;04:27:37;20;36;middle;"{""vid1"":21,""vid2"":21,""vid3"":21}";430.241;87;['5816_ignore', '4793_avoid', '5905_encircle'];4793_avoid
2459;2026-01-08;04:27:37;21;17;middle;"{""vid1"":22,""vid2"":22,""vid3"":22}";442.241;87;['1104_tickle', '5570_poke', '6079_bother'];5570_poke
2459;2026-01-08;04:27:37;22;34;right;"{""vid1"":23,""vid2"":23,""vid3"":23}";455.459;87;['5568_push', '4806_flirt with', '5816_ignore'];5816_ignore
2456;2026-01-07;22:53:52;26;36;right;"{""vid1"":81,""vid2"":54,""vid3"":54}";950.62;84;['5870_poke', '5866_follow', '6058_leave'];6058_leave
